UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
SISTEMA INTEGRADO DE GESTÃO DE ATIVIDADES ACADÊMICAS
RELATÓRIO DE NOTAS SEMESTRAIS
CURSO;CIÊNCIAS E TECNOLOGIA/ECT - NATAL - BACHARELADO
ANO;2017

Período;Código;Nome;Turma;Siape;Horário;Matrícula;Nota;Situação;
2;DCA0120;PROJETO E DESENVOLVIMENTO DE SOFTWARE;01;2414410-1;35M12;2014042516;9.50;APROVADO;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;02A;4523538-6,2757086-1;35M34 (24/07/2017 - 09/09/2017), 35M34  5T12 (10/09/2017 - 16/12/2017);2015007941;-;INDEFERIDO;
2;DCA1202;PROGRAMAÇAO AVANÇADA;02A;1279464-5;246M12;2014097499;8.70;APROVADO;
2;CIV1206;MICROBIOLOGIA AMBIENTAL;01;1764855-8;5M3456 (24/07/2017 - 16/12/2017);2013072790;5.70;APROVADO POR NOTA;
2;MOR0070;BLOCO MORFOLOGICO;01;3492786-9,1667882-8,2318723-1;24N1234;2015002847;-;DESISTENCIA;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;04;3913659-2;2N34 (24/07/2017 - 16/12/2017);20170042735;6.70;APROVADO POR NOTA;
2;ECT1560;FUNDAMENTOS EM DESENVOLVIMENTO SUSTENTÁVEL;01;1717461-1,1674419-7;4T34 (24/07/2017 - 16/12/2017);20150126631;7.90;APROVADO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;05;1753067-1;46N12 (24/07/2017 - 16/12/2017);20160147330;-;CANCELADO;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;01C;2757086-1,2614800-7;35M12 (24/07/2017 - 09/09/2017), 35M12  4T34 (10/09/2017 - 16/12/2017);20160107907;7.10;APROVADO;
2;ECT2301;CÁLCULO III;04;4857669-9;46N12 (24/07/2017 - 16/12/2017);2013081171;-;CANCELADO;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;01;1066958-4;35M12 (24/07/2017 - 16/12/2017);20170039210;7.10;APROVADO;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;02;3913659-2;2M34 (24/07/2017 - 16/12/2017);2016017058;-;CANCELADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;02B;1763991-5;24M12  2T12 (24/07/2017 - 26/11/2017);20170032953;5.00;APROVADO POR NOTA;
2;ECT2103;CÁLCULO I;06;2646069-8;2356N34 (02/10/2017 - 16/12/2017);20160107003;0.10;CANCELADO;
2;ECT2414;ELETRICIDADE APLICADA;01B;1569480-3;2M56  24T56 (24/07/2017 - 09/09/2017),  24T56 (10/09/2017 - 25/11/2017);20160001247;-;INDEFERIDO;
2;ECT2301;CÁLCULO III;03;2998751-4;46T12 (24/07/2017 - 16/12/2017);2014081668;-;INDEFERIDO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;02;2410576-9;46M56 (24/07/2017 - 16/12/2017);20170035070;7.80;APROVADO;
2;MEC1505;CAD PARA ENGENHARIA I;01;1792669-8;35T12 (24/07/2017 - 16/12/2017);2015013410;7.40;APROVADO;
2;ECT2416;EXPRESSÃO GRÁFICA;05B;-;6N1234 (24/07/2017 - 29/10/2017), 7M3456 (30/10/2017 - 16/12/2017);2014085148;-;DESISTENCIA;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;02;2410576-9;46M56 (24/07/2017 - 16/12/2017);20170031393;5.20;APROVADO POR NOTA;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;01;1753896-5;46M56 (24/07/2017 - 16/12/2017);20170030636;8.40;APROVADO;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;01;2087054-1;2M34 (24/07/2017 - 16/12/2017);20170031419;5.30;APROVADO POR NOTA;
2;ECT2414;ELETRICIDADE APLICADA;01D;1569480-3;4M56  24T56 (24/07/2017 - 09/09/2017),  24T56 (10/09/2017 - 25/11/2017);20150127414;5.20;APROVADO POR NOTA;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;01A;1555898-5;456T12 (24/07/2017 - 16/12/2017);2016020699;-;INDEFERIDO;
2;ECT2202;ÁLGEBRA LINEAR;01;2340200-0;35M56 (24/07/2017 - 16/12/2017);2016096347;0.60;REPROVADO;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;02;3913659-2;2M34 (24/07/2017 - 16/12/2017);20170030592;2.30;CANCELADO;
2;ECT2201;CÁLCULO II;03;1753781-1;46M12 (24/07/2017 - 16/12/2017);20160100218;-;INDEFERIDO;
2;ECT2414;ELETRICIDADE APLICADA;02D;1658061-5;5M56  35T34 (24/07/2017 - 09/09/2017),  35T34 (10/09/2017 - 25/11/2017);2013020247;6.20;APROVADO POR NOTA;
2;DIM0439;TEORIA DA COMPUTACAO;01;1221251-4;35T12;2015017278;6.40;APROVADO POR NOTA;
2;ECT2201;CÁLCULO II;02;2571630-3;46M34 (24/07/2017 - 16/12/2017);20160106688;1.50;REPROVADO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;04;1544724-5;2N12 (24/07/2017 - 16/12/2017);20160143814;5.30;APROVADO POR NOTA;
2;DEF0650;ATIVIDADE FISICA, SAUDE E QUALIDADE DE VIDA;02;346091-8;24T34;20170149553;-;TRANCADO;
2;DCA0100;MATEMATICA DISCRETA;01;1149639-0;35M56;2015095855;0.70;REPROVADO POR MÉDIA E POR FALTAS;
2;DCA0118;PROCESSAMENTO DIGITAL DE SINAIS;03;1543191-8;24T34;2010041151;-;TRANCADO;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;03;1648476-4;35M56 (24/07/2017 - 16/12/2017);20170032274;0.90;REPROVADO;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;04;2218079-8;35N12 (24/07/2017 - 16/12/2017);2012927082;0.70;REPROVADO;
2;MEC1508;DINÂMICA;01;1837132-1;46M56 (24/07/2017 - 16/12/2017);2012926675;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;DCA0105;TEORIA DE CIRCUITOS;01;347427-7;35M34;2014026147;1.80;CANCELADO;
2;DCO1008;PROCESSAMENTO DIGITAL DE SINAIS;01;1668928-5;2N12 4N34;2011006249;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2201;CÁLCULO II;04;2583622-8;46N12 (24/07/2017 - 16/12/2017);2014027313;-;CANCELADO;
2;ECT2307;FÍSICA EXPERIMENTAL I;01A;2325464-7;2M123 (04/08/2017 - 04/11/2017);20150125509;5.60;APROVADO POR NOTA;
2;ECT2307;FÍSICA EXPERIMENTAL I;09A;2325464-7;7M456 (04/08/2017 - 04/11/2017);20150127183;6.50;APROVADO POR NOTA;
2;ECT2202;ÁLGEBRA LINEAR;02;1508148-8;35M56 (24/07/2017 - 16/12/2017);2016019811;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;01C;1718775-5,2254759-4;46M12 (24/07/2017 - 06/08/2017), 46M12  4T34 (07/08/2017 - 23/09/2017), 46M12 (24/09/2017 - 26/11/2017);2016024357;6.50;APROVADO POR NOTA;
2;MEC1609;MECÂNICA DOS SÓLIDOS II;03;1338331-2;24T56 (24/07/2017 - 16/12/2017);2012920920;2.00;CANCELADO;
2;DCA0120;PROJETO E DESENVOLVIMENTO DE SOFTWARE;01;2414410-1;35M12;2011012175;9.00;APROVADO;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;01;1066958-4;35M12 (24/07/2017 - 16/12/2017);20170043590;0.90;REPROVADO;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;04;2550037-8;35N12 (24/07/2017 - 16/12/2017);20150140837;-;CANCELADO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;04;1544724-5;2N12 (24/07/2017 - 16/12/2017);2016010594;1.60;REPROVADO;
2;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;02;1475328-8;35T56 (24/07/2017 - 16/12/2017);2015011256;6.10;APROVADO POR NOTA;
2;ECT2403;FÍSICA EXPERIMENTAL II;12A;2325464-7;7T123 (04/08/2017 - 04/11/2017);2011065900;6.20;APROVADO POR NOTA;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;03B;4687943-1,1434796-4;24M56  3T34 (24/07/2017 - 26/11/2017);20170039954;8.00;APROVADO;
2;ECT2301;CÁLCULO III;01;2141197-4;46T34 (24/07/2017 - 16/12/2017);2016016598;1.40;CANCELADO;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;04D;1159567-3,1805797-9,1671947-8;35N12 (24/07/2017 - 09/09/2017), 7M34  35N12 (10/09/2017 - 16/12/2017);2015019058;-;TRANCADO;
2;ECT2201;CÁLCULO II;01;1753781-1;46M34 (24/07/2017 - 16/12/2017);20170038993;4.30;REPROVADO;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;04B;2254759-4,3057895-9;24N12 (24/07/2017 - 06/08/2017),  7T12  24N12 (07/08/2017 - 23/09/2017),  24N12 (24/09/2017 - 26/11/2017);2014056306;5.60;APROVADO POR NOTA;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;03;1673239-3;2M56 (24/07/2017 - 16/12/2017);20170042056;-;DESISTENCIA;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;02;1746037-1;3T12 (24/07/2017 - 16/12/2017);2012926334;0.00;REPROVADO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;08;1091102-4;36T56 (24/07/2017 - 16/12/2017);2014068192;3.50;REPROVADO;
2;ECT2104;QUÍMICA GERAL;04E;1255011-8;7T34  25N12 (24/07/2017 - 16/12/2017);2015091210;-;INDEFERIDO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;05;1242299-3;2N12 (24/07/2017 - 16/12/2017);20170010553;2.00;CANCELADO;
2;ELE0582;FUNDAMENTOS DE ELETRONICA;02;2140683-1;2N34 6N12;2014074467;3.30;CANCELADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;04A;4687943-1,2312423-9;7M12  35N34 (24/07/2017 - 26/11/2017);2016096445;7.50;APROVADO;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05B;1170845-1;6T56  35N12 (24/07/2017 - 16/12/2017);20160100334;-;INDEFERIDO;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;01A;1555898-5;456T12 (24/07/2017 - 16/12/2017);20170037092;-;INDEFERIDO;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;01;1066958-4;35M12 (24/07/2017 - 16/12/2017);2016012795;1.20;REPROVADO;
2;DCA0203;ELETRÔNICA;01A;1149567-9;3T3456 5T56;2013020980;5.50;APROVADO POR NOTA;
2;ECT1566;GESTÃO DO CONHECIMENTO;01;1746037-1;4M3456 (24/07/2017 - 16/12/2017);2012917237;5.00;APROVADO POR NOTA;
2;ECT2414;ELETRICIDADE APLICADA;01B;1569480-3;2M56  24T56 (24/07/2017 - 09/09/2017),  24T56 (10/09/2017 - 25/11/2017);2013081153;4.30;REPROVADO;
2;ECT2202;ÁLGEBRA LINEAR;04;2276754-3;46N34 (24/07/2017 - 16/12/2017);20170040015;3.30;REPROVADO;
2;DFS0028;FISIOLOGIA;01;2998660-7,1718589-2;2N12 4N34;2014026129;6.30;APROVADO POR NOTA;
2;ECT2301;CÁLCULO III;01;2141197-4;46T34 (24/07/2017 - 16/12/2017);2016016730;5.40;APROVADO POR NOTA;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;02;3913659-2;2M34 (24/07/2017 - 16/12/2017);2016017030;5.90;APROVADO POR NOTA;
2;ECT2201;CÁLCULO II;05;2583622-8;46N34 (24/07/2017 - 16/12/2017);20160143350;0.90;REPROVADO;
2;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;02;1475328-8;35T56 (24/07/2017 - 16/12/2017);2015019399;5.70;APROVADO POR NOTA;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;06;1144028-9;46T56 (24/07/2017 - 16/12/2017);2016018556;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;01;1066958-4;35M12 (24/07/2017 - 16/12/2017);20170036872;5.00;APROVADO POR NOTA;
2;ECT2413;MECÂNICA DOS FLUIDOS;01;1764984-8;24M34 (24/07/2017 - 16/12/2017);2016012839;5.20;APROVADO POR NOTA;
2;ECT2202;ÁLGEBRA LINEAR;05;2276754-3;46N12 (24/07/2017 - 16/12/2017);20150125133;0.50;REPROVADO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;05;1753067-1;46N12 (24/07/2017 - 16/12/2017);2016022737;7.20;APROVADO;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;03;1648476-4;35M56 (24/07/2017 - 16/12/2017);20160108726;3.30;REPROVADO;
2;DCA0103;ANALISE DE SINAIS E SISTEMAS;02;347052-2;246M34;2013021807;5.70;APROVADO POR NOTA;
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;06;2421903-9;2N34 (24/07/2017 - 16/12/2017);2016016570;-;DESISTENCIA;
2;ECT2403;FÍSICA EXPERIMENTAL II;08A;2913810-0;6T456 (04/08/2017 - 04/11/2017);2015019951;6.60;APROVADO POR NOTA;
2;DEB0503;SISTEMAS DE INFORMAÇÃO NA SAÚDE;01;2613423-5;3N34 6N12;2013063772;5.10;APROVADO POR NOTA;
2;ECT2701;INTERNET DAS COISAS;01;1763991-5;4T34 (24/07/2017 - 16/12/2017);2014056736;-;INDEFERIDO;
2;DCA0105;TEORIA DE CIRCUITOS;02;1205246-1;35T34;2012928357;5.80;APROVADO POR NOTA;
2;MEC1702;MECANICA DOS FLUIDOS II;02;2654020-9;26N12 (24/07/2017 - 16/12/2017);2013017985;-;INDEFERIDO;
2;ECT2104;QUÍMICA GERAL;02A;1523912-0;2M56  25T34 (24/07/2017 - 16/12/2017);20160142586;5.00;APROVADO POR NOTA;
2;ECT2201;CÁLCULO II;05;2583622-8;46N34 (24/07/2017 - 16/12/2017);2014066821;5.30;APROVADO POR NOTA;
2;ECT2201;CÁLCULO II;03;1753781-1;46M12 (24/07/2017 - 16/12/2017);20170037495;6.00;APROVADO POR NOTA;
2;ECT2104;QUÍMICA GERAL;01C;2276334-3;3M12  25T34 (24/07/2017 - 16/12/2017);20160106580;-;INDEFERIDO;
2;ECT2103;CÁLCULO I;06;2646069-8;2356N34 (02/10/2017 - 16/12/2017);2016010478;-;INDEFERIDO;
2;DBF3003;BIOFÍSICA;01A;7336527-2;35N34;2012922540;6.40;APROVADO POR NOTA;
2;ECT2202;ÁLGEBRA LINEAR;01;2340200-0;35M56 (24/07/2017 - 16/12/2017);2015014730;5.40;APROVADO POR NOTA;
2;MEC1602;SISTEMAS TÉRMICOS II;03;1647050-0;46T56 (24/07/2017 - 16/12/2017);2015086088;0.50;REPROVADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;03D;1434796-4,4687943-1;24M56  3T56 (24/07/2017 - 26/11/2017);2014084786;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;03;1242299-3;4T56 (24/07/2017 - 16/12/2017);20170036030;7.20;APROVADO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;02;2410576-9;46M56 (24/07/2017 - 16/12/2017);20170095873;5.00;APROVADO POR NOTA;
2;ECT2413;MECÂNICA DOS FLUIDOS;04;2391566-0;35N34 (24/07/2017 - 16/12/2017);2015092076;5.00;APROVADO POR NOTA;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;02A;2757086-1,4523538-6;35M34 (24/07/2017 - 09/09/2017), 35M34  5T12 (10/09/2017 - 16/12/2017);2016096641;6.00;APROVADO POR NOTA;
2;ECT2301;CÁLCULO III;03;2998751-4;46T12 (24/07/2017 - 16/12/2017);2016016417;5.20;APROVADO POR NOTA;
2;MTR0305;PROPRIEDADES FÍSICAS DOS MATERIAIS;01;1298936-5;24N34;2015018650;-;CANCELADO;
2;ECT2104;QUÍMICA GERAL;01D;2276334-3;3M34  25T34 (24/07/2017 - 16/12/2017);20170042637;-;INDEFERIDO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;08;1091102-4;36T56 (24/07/2017 - 16/12/2017);20170011102;5.20;APROVADO POR NOTA;
2;MEC1602;SISTEMAS TÉRMICOS II;03;1647050-0;46T56 (24/07/2017 - 16/12/2017);2012928203;-;INDEFERIDO;
2;DPU0051;ELEMENTOS DO DIREITO TRIBUTARIO;02;2410648-0;24N34;2012964700;8.00;APROVADO;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;04A;1159567-3;5T34  35N34 (24/07/2017 - 16/12/2017);20150146948;8.30;APROVADO;
2;CIV1104;HIDROLOGIA;01;1759777-5;35T34;2013090680;6.90;APROVADO POR NOTA;
2;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;02;1475328-8;35T56 (24/07/2017 - 16/12/2017);2015091417;6.00;APROVADO POR NOTA;
2;ECT2412;MECÂNICA DOS SÓLIDOS;02;2087565-9;35M12 (24/07/2017 - 16/12/2017);2016010816;5.00;APROVADO POR NOTA;
2;ECT2301;CÁLCULO III;03;2998751-4;46T12 (24/07/2017 - 16/12/2017);20160107961;-;INDEFERIDO;
2;ECT1564;GESTÃO ESTRATÉGICA;01;2410576-9;35T56 (24/07/2017 - 16/12/2017);2013091632;8.80;APROVADO;
2;ECT2301;CÁLCULO III;03;2998751-4;46T12 (24/07/2017 - 16/12/2017);2016016711;1.20;CANCELADO;
2;ECT2403;FÍSICA EXPERIMENTAL II;09A;1718474-8;6M456 (04/08/2017 - 04/11/2017);2016014931;-;INDEFERIDO;
2;MEC1705;CAD PARA ENGENHARIA II;01;347936-8;6M1234 (24/07/2017 - 16/12/2017);2013020247;-;DESISTENCIA;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;01A;2757086-1,4523538-6;35M12 (24/07/2017 - 09/09/2017), 35M12  3T12 (10/09/2017 - 16/12/2017);2015091794;-;DESISTENCIA;
2;ECT2301;CÁLCULO III;05;2141197-4;46N34 (24/07/2017 - 16/12/2017);20150141656;5.10;APROVADO POR NOTA;
2;DCA0202;CIRCUITOS DIGITAIS;01C;1673543-1,2249146-7;35T12 6T34;2012924527;3.20;REPROVADO;
2;ECT2414;ELETRICIDADE APLICADA;02D;1658061-5;5M56  35T34 (24/07/2017 - 09/09/2017),  35T34 (10/09/2017 - 25/11/2017);2013043214;0.20;CANCELADO;
2;ECT2201;CÁLCULO II;03;1753781-1;46M12 (24/07/2017 - 16/12/2017);20160142192;1.30;REPROVADO;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;02;1801831-1;35T34 (24/07/2017 - 16/12/2017);20160142497;5.00;APROVADO POR NOTA;
2;MEC1705;CAD PARA ENGENHARIA II;03;350690-0;4M3456 (24/07/2017 - 16/12/2017);2013019792;5.80;APROVADO POR NOTA;
2;ECT2413;MECÂNICA DOS FLUIDOS;01;1764984-8;24M34 (24/07/2017 - 16/12/2017);2015014150;6.10;APROVADO POR NOTA;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;06;1912054-2;36N34 (24/07/2017 - 16/12/2017);20160146208;-;INDEFERIDO;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;01;1066958-4;35M12 (24/07/2017 - 16/12/2017);20170034054;10.00;APROVADO;
2;ECT2202;ÁLGEBRA LINEAR;03;1508148-8;35M12 (24/07/2017 - 16/12/2017);20170149114;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2202;ÁLGEBRA LINEAR;01;2340200-0;35M56 (24/07/2017 - 16/12/2017);2016018378;1.90;CANCELADO;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;02C;2757086-1,4523538-6;35M34 (24/07/2017 - 09/09/2017), 35M34  5T34 (10/09/2017 - 16/12/2017);2016021936;7.90;APROVADO;
2;DEB0503;SISTEMAS DE INFORMAÇÃO NA SAÚDE;01;2613423-5;3N34 6N12;2013064321;6.50;APROVADO POR NOTA;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;05;1242299-3;2N12 (24/07/2017 - 16/12/2017);20170040777;-;TRANCADO;
2;MEC1609;MECÂNICA DOS SÓLIDOS II;02;434906-9;24N12 (24/07/2017 - 16/12/2017);2013063262;5.90;APROVADO POR NOTA;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;04B;1159567-3;5T56  35N34 (24/07/2017 - 16/12/2017);20150121671;-;INDEFERIDO;
2;DIM0439;TEORIA DA COMPUTACAO;01;1221251-4;35T12;2015013493;3.40;REPROVADO;
2;MEC1609;MECÂNICA DOS SÓLIDOS II;03;1338331-2;24T56 (24/07/2017 - 16/12/2017);2014056745;1.00;REPROVADO;
2;MEC1601;PROCESSOS DE FABRICAÇÃO MECÂNICA I;02;2613355-7;35N12 (24/07/2017 - 16/12/2017);2015010670;-;TRANCADO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;05;1753067-1;46N12 (24/07/2017 - 16/12/2017);2012923477;-;DESISTENCIA;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;03;1648476-4;35M56 (24/07/2017 - 16/12/2017);2016013451;-;INDEFERIDO;
2;ECT2416;EXPRESSÃO GRÁFICA;03B;1772123-9;35T12 (24/07/2017 - 29/10/2017), 35M56 (30/10/2017 - 16/12/2017);2016009430;7.40;APROVADO;
2;ECT2413;MECÂNICA DOS FLUIDOS;04;2391566-0;35N34 (24/07/2017 - 16/12/2017);2013073705;3.90;REPROVADO;
2;ECT2201;CÁLCULO II;03;1753781-1;46M12 (24/07/2017 - 16/12/2017);2016013596;4.70;REPROVADO;
2;ECT1558;ÉTICA EM CIÊNCIA E TECNOLOGIA;01;1148551-7;2T3456 (24/07/2017 - 16/12/2017);2013047053;7.60;APROVADO;
2;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;02;1475328-8;35T56 (24/07/2017 - 16/12/2017);2015090877;6.80;APROVADO POR NOTA;
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;02;2421903-9;2T34 (24/07/2017 - 16/12/2017);2016013157;6.90;APROVADO POR NOTA;
2;MEC1801;ESPECIFICAÇÃO E SELEÇÃO DE MATERIAIS;01;2342188-8;35T34 (24/07/2017 - 16/12/2017);2015094357;-;INDEFERIDO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;04;1879244-0;36N12 (24/07/2017 - 16/12/2017);20160142488;-;INDEFERIDO;
2;ECT2414;ELETRICIDADE APLICADA;01A;1569480-3;2M34  24T56 (24/07/2017 - 09/09/2017),  24T56 (10/09/2017 - 25/11/2017);2015093716;5.90;APROVADO POR NOTA;
2;ECT2103;CÁLCULO I;01;1671983-4;2356T12 (02/10/2017 - 16/12/2017);20170032210;-;INDEFERIDO;
2;DCO1043;PROGRAMAÇÃO ORIENTADA A OBJETOS;01;1422699-7;35N12;2013081430;6.60;APROVADO POR NOTA;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;03A;2993322-8,2836616-8;3M34  24T34 (24/07/2017 - 16/12/2017);2016018752;-;INDEFERIDO;
2;DCO1012;LABORATÓRIO DE COMUNICAÇÕES I;01;6345784-1;2N34;2013081430;8.40;APROVADO;
2;DCA0107;SISTEMAS DE TRANSMISSAO DE DADOS;01;2368792-6;35M56;2013090591;5.10;APROVADO POR NOTA;
2;MEC1601;PROCESSOS DE FABRICAÇÃO MECÂNICA I;01;2342188-8;24T34 (24/07/2017 - 16/12/2017);2015016833;8.30;APROVADO;
2;MEC1609;MECÂNICA DOS SÓLIDOS II;03;1338331-2;24T56 (24/07/2017 - 16/12/2017);2014085282;4.30;REPROVADO;
2;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;01;1615358-0;46T56 (24/07/2017 - 16/12/2017);2016021990;-;TRANCADO;
2;DEB0602;PROCESSOS E CERTIFICAÇÃO DE SOFTWARE EM SAÚDE;01;2488270-6;2N34 4N12;2013024068;9.70;APROVADO;
2;ECT2307;FÍSICA EXPERIMENTAL I;02A;1144028-9;2M456 (04/08/2017 - 04/11/2017);2016013756;9.20;APROVADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;01A;1943220-0;24M12  2T12 (24/07/2017 - 26/11/2017);20170036513;5.30;APROVADO POR NOTA;
2;DCO2006;LABORATÓRIO DE REDES DE COMPUTADORES;01;1804383-8;5T56;2012959086;-;INDEFERIDO;
2;ECT2412;MECÂNICA DOS SÓLIDOS;02;2087565-9;35M12 (24/07/2017 - 16/12/2017);2015010535;6.10;APROVADO POR NOTA;
2;MEC1507;SISTEMAS TÉRMICOS I;04;1235107-7;35T56 (24/07/2017 - 16/12/2017);2015011390;5.80;APROVADO POR NOTA;
2;ELE0582;FUNDAMENTOS DE ELETRONICA;02;2140683-1;2N34 6N12;2014029194;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;02B;2757086-1,4523538-6;35M34 (24/07/2017 - 09/09/2017), 35M34  5T12 (10/09/2017 - 16/12/2017);2011014090;-;CANCELADO;
2;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;03;1475328-8;24N12 (24/07/2017 - 16/12/2017);2014066189;5.70;APROVADO POR NOTA;
2;ECT2101;PRÉ-CÁLCULO;02;1672787-0;2356T12 (24/07/2017 - 30/09/2017);20170106476;5.00;APROVADO POR NOTA;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;01;1753896-5;46M56 (24/07/2017 - 16/12/2017);2012926218;-;INDEFERIDO;
2;MEC1609;MECÂNICA DOS SÓLIDOS II;02;434906-9;24N12 (24/07/2017 - 16/12/2017);2013090967;0.30;REPROVADO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;01;1753896-5;46M56 (24/07/2017 - 16/12/2017);20170138077;-;INDEFERIDO;
2;ECT2202;ÁLGEBRA LINEAR;03;1508148-8;35M12 (24/07/2017 - 16/12/2017);2016011573;3.50;REPROVADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;02B;1763991-5;24M12  2T12 (24/07/2017 - 26/11/2017);20170040258;7.70;APROVADO;
2;ICE1018;DESENVOLVIMENTO DO SISTEMA NERVOSO;02;1674643-2;35T1234 (05/09/2017 - 10/10/2017);20170003512;-;DESISTENCIA;
2;ECT2414;ELETRICIDADE APLICADA;01B;1569480-3;2M56  24T56 (24/07/2017 - 09/09/2017),  24T56 (10/09/2017 - 25/11/2017);2015086284;7.10;APROVADO;
2;ECT2532;PRÁTICAS DE LEITURA E ESCRITA DE GÊNEROS ACADÊMICOS EM INGLÊS;01;1755308-5;4T3456 (24/07/2017 - 16/12/2017);20150127405;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2412;MECÂNICA DOS SÓLIDOS;01;1752508-1;35M56 (24/07/2017 - 16/12/2017);2012037615;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;01;2087054-1;2M34 (24/07/2017 - 16/12/2017);20170031393;2.50;REPROVADO;
