periodo;codigo;nome;turma;siape;horário;matricula;nota;situação
1;ECT2103;CÁLCULO I;4;1672787-0;2356N12 (30/04/2018 - 07/07/2018);20170035015;0.00;REPROVADO
1;ECT2201;CÁLCULO II;3;2583622-8;46T12 (19/02/2018 - 07/07/2018);20170034896;-;CANCELADO
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;1;1718474-8;35M34 (19/02/2018 - 07/07/2018);2016017138;5.80;APROVADO POR NOTA
1;CIV1203;PEDOLOGIA;1;1662859-6;24M34;2013021370;7.60;APROVADO
1;ECT2414;ELETRICIDADE APLICADA;01D;1569480-3,1807863-1;35M34  4T12 (19/02/2018 - 08/04/2018), 35M34 (09/04/2018 - 16/06/2018);2015019236;5.70;APROVADO POR NOTA
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;02C;1943220-0,1434796-4;2M56  24T12 (19/02/2018 - 16/06/2018);20170117380;8.00;APROVADO
1;CIV1205;QUALIDADE DA ÁGUA;1;2326351-4;36M34;2014095977;6.10;APROVADO POR NOTA
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;04C;3057895-9;35N34 (19/02/2018 - 25/02/2018),  7T34  35N34 (26/02/2018 - 20/04/2018),  35N34 (21/04/2018 - 09/06/2018);2015016332;5.50;APROVADO POR NOTA
1;ECT2413;MECÂNICA DOS FLUIDOS;1;2524058-9;24T12 (19/02/2018 - 07/07/2018);2013090626;7.10;APROVADO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;3;2913810-0;35T56 (19/02/2018 - 07/07/2018);20170038311;4.30;REPROVADO
1;ECT2412;MECÂNICA DOS SÓLIDOS;3;2087565-9,1752508-1;35N12 (19/02/2018 - 07/07/2018);2015083827;6.50;APROVADO POR NOTA
1;ECT2201;CÁLCULO II;3;2583622-8;46T12 (19/02/2018 - 07/07/2018);20170035211;6.50;APROVADO POR NOTA
1;ECT2104;QUÍMICA GERAL;04E;2276334-3;7M56  25N34 (19/02/2018 - 07/07/2018);20150125349;-;CANCELADO
1;DEB0503;SISTEMAS DE INFORMAÇÃO NA SAÚDE;1;2613423-5;3N34 6N12;2013084852;5.80;APROVADO POR NOTA
1;MEC1508;DINÂMICA;2;347304-1;24T56 (19/02/2018 - 07/07/2018);2016019670;6.40;APROVADO POR NOTA
1;DEB0503;SISTEMAS DE INFORMAÇÃO NA SAÚDE;1;2613423-5;3N34 6N12;2012921113;6.30;APROVADO POR NOTA
1;ECT2301;CÁLCULO III;5;2141197-4;46N34 (19/02/2018 - 07/07/2018);2014075203;1.10;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2101;PRÉ-CÁLCULO;5;6350665-5;2356N12 (19/02/2018 - 28/04/2018);20170095532;4.50;REPROVADO
1;ECT2104;QUÍMICA GERAL;02C;1523912-0;25M56  2T34 (19/02/2018 - 07/07/2018);20170117729;-;INDEFERIDO
1;ECT2104;QUÍMICA GERAL;01E;1481705-7,1255011-8;25M56  4T34 (19/02/2018 - 07/07/2018);20170115582;-;DESISTENCIA
1;ECT2412;MECÂNICA DOS SÓLIDOS;1;2087565-9;35T56 (19/02/2018 - 07/07/2018);2016009996;6.20;APROVADO POR NOTA
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;04B;2312423-9;3T56  35N34 (19/02/2018 - 16/06/2018);2015091435;0.50;CANCELADO
1;DCA1202;PROGRAMAÇAO AVANÇADA;02A;1279464-5;246M12;2013091051;-;INDEFERIDO
1;ECT2201;CÁLCULO II;4;1680333-9;46N12 (19/02/2018 - 07/07/2018);20170139486;1.80;REPROVADO
1;ECT2202;ÁLGEBRA LINEAR;4;2565098-1;46N34 (19/02/2018 - 07/07/2018);20150127479;-;DESISTENCIA
1;ECT2201;CÁLCULO II;3;2583622-8;46T12 (19/02/2018 - 07/07/2018);20170040418;-;DESISTENCIA
1;DEF0651;ATIVIDADE FISICA, LAZER E CULTURA;4;350621-7;24M56;2015092835;9.20;APROVADO
1;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;2;1717472-6;35T56 (19/02/2018 - 07/07/2018);2015012290;-;INDEFERIDO
1;ECT2301;CÁLCULO III;3;1753781-1;46M12 (19/02/2018 - 07/07/2018);20170041952;5.30;APROVADO POR NOTA
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;02D;1718775-5,3057895-9;24T12 (19/02/2018 - 25/02/2018), 5M56  24T12 (26/02/2018 - 20/04/2018),  24T12 (21/04/2018 - 09/06/2018);20160152072;6.90;APROVADO POR NOTA
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;1;1894891-1;35T12 (19/02/2018 - 07/07/2018);20160107522;-;INDEFERIDO
1;ECT2103;CÁLCULO I;8;2646069-8;35T56 (19/02/2018 - 07/07/2018);20170095757;-;CANCELADO
1;ECT2202;ÁLGEBRA LINEAR;4;2565098-1;46N34 (19/02/2018 - 07/07/2018);20160142030;-;INDEFERIDO
1;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;5;1148551-7;4N12 (19/02/2018 - 07/07/2018);2016019339;-;CANCELADO
1;MEC1505;CAD PARA ENGENHARIA I;1;1792669-8;35M1234 (19/02/2018 - 26/04/2018);20180001360;-;INDEFERIDO
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;3;2410576-9,1753896-5;24T34 (19/02/2018 - 07/07/2018);20170138317;6.80;APROVADO POR NOTA
1;DEB0601;IMPLANTES ODONTO-MÉDICOS;1;1752038-1;35N34;2014084973;7.00;APROVADO
1;ECT2103;CÁLCULO I;6;1671983-4;2356N34 (30/04/2018 - 07/07/2018);2016010478;0.20;CANCELADO
1;ECT2401;COMPUTAÇÃO NUMÉRICA;04A;2614800-7,2757086-1;35N12 (19/02/2018 - 07/04/2018),  2T12  35N12 (08/04/2018 - 07/07/2018);2015014534;5.00;APROVADO POR NOTA
1;ECT2201;CÁLCULO II;4;1680333-9;46N12 (19/02/2018 - 07/07/2018);20170037539;1.40;REPROVADO
1;ECT2201;CÁLCULO II;3;2583622-8;46T12 (19/02/2018 - 07/07/2018);2016011573;-;INDEFERIDO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;2;1756325-1;35T34 (19/02/2018 - 07/07/2018);2014085219;1.80;CANCELADO
1;ECT2414;ELETRICIDADE APLICADA;03E;1569480-3;7M56  46N12 (19/02/2018 - 08/04/2018),  46N12 (09/04/2018 - 16/06/2018);20170002490;-;INDEFERIDO
1;ECT2307;FÍSICA EXPERIMENTAL I;03A;1718474-8;4T123 (26/02/2018 - 02/06/2018);20170033057;6.30;APROVADO POR NOTA
1;ECT2412;MECÂNICA DOS SÓLIDOS;1;2087565-9;35T56 (19/02/2018 - 07/07/2018);20150125545;5.00;APROVADO POR NOTA
1;DCO1003;REDES DE COMPUTADORES;1;1804383-8;35N12;20170182781;-;INDEFERIDO
1;ECT2202;ÁLGEBRA LINEAR;2;2340200-0;35T56 (19/02/2018 - 07/07/2018);20170002097;5.40;APROVADO POR NOTA
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;6;2087054-1;2N12 (19/02/2018 - 07/07/2018);20170042619;6.70;APROVADO POR NOTA
1;ECT2401;COMPUTAÇÃO NUMÉRICA;01D;4523538-6;35T12 (19/02/2018 - 07/04/2018), 4M56  35T12 (08/04/2018 - 07/07/2018);2015095710;-;INDEFERIDO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;2;1354851-6;35T34 (19/02/2018 - 07/07/2018);20170030618;7.50;APROVADO
1;MEC1506;METALOGRAFIA E TRATAMENTOS TÉRMICOS;1;2550377-6;46M56 (19/02/2018 - 07/07/2018);2014096830;3.70;REPROVADO
1;ECT2202;ÁLGEBRA LINEAR;3;1508148-8;35T12 (19/02/2018 - 07/07/2018);20170003512;-;CANCELADO
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;3;1475328-8;35N12 (19/02/2018 - 07/07/2018);2015007511;7.30;APROVADO
1;ECT2401;COMPUTAÇÃO NUMÉRICA;01C;4523538-6;35T12 (19/02/2018 - 07/04/2018), 4M56  35T12 (08/04/2018 - 07/07/2018);2013043214;-;DESISTENCIA
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;5;1879244-0;36N34 (19/02/2018 - 07/07/2018);20170039079;-;DESISTENCIA
1;DCA0103;ANALISE DE SINAIS E SISTEMAS;1;347052-2;246M34;2016015053;7.50;APROVADO
1;CIV1105;ECOLOGIA APLICADA À ENGENHARIA AMBIENTAL;1;1177742-9;24T34;2013077400;5.00;APROVADO POR NOTA
1;ECT2103;CÁLCULO I;8;2646069-8;35T56 (19/02/2018 - 07/07/2018);2016013578;0.80;CANCELADO
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;1;1717461-1;24M56 (19/02/2018 - 07/07/2018);20170036335;-;DESISTENCIA
1;CIN0038;METODOLOGIA DA PESQUISA I;1;1068030-8,3041643-6;2N12;2011065900;-;INDEFERIDO
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;2;1242299-3;2M12 (19/02/2018 - 07/07/2018);20170041110;-;DESISTENCIA
1;ECT2301;CÁLCULO III;3;1753781-1;46M12 (19/02/2018 - 07/07/2018);20160147377;-;INDEFERIDO
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;3;1753896-5,2410576-9;24T34 (19/02/2018 - 07/07/2018);20170138854;-;CANCELADO
1;CIV1101;GEOLOGIA AMBIENTAL;1;3030421-2;35T56;20150141351;7.20;APROVADO
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;5;3030343-7;2N12 (19/02/2018 - 07/07/2018);20170042190;7.40;APROVADO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;6;1648476-4;35T56 (19/02/2018 - 07/07/2018);20160108628;0.20;REPROVADO
1;DCO1005;PRINCÍPIOS DE TELECOMUNICAÇÕES;1;1412682-8;35N34;2014096203;5.00;REPROVADO POR NOTA
1;ECT2301;CÁLCULO III;3;1753781-1;46M12 (19/02/2018 - 07/07/2018);2014074583;-;INDEFERIDO
1;ECT2414;ELETRICIDADE APLICADA;03C;1569480-3;5T56  46N12 (19/02/2018 - 08/04/2018),  46N12 (09/04/2018 - 16/06/2018);2014096983;5.20;APROVADO POR NOTA
1;DCA0105;TEORIA DE CIRCUITOS;2;1205246-1;35T34;20170032597;4.50;REPROVADO
1;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;5;1148551-7;4N12 (19/02/2018 - 07/07/2018);20170115303;-;EXCLUIDA
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;6;1648476-4;35T56 (19/02/2018 - 07/07/2018);20170117961;8.00;APROVADO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;1;1894891-1;35T12 (19/02/2018 - 07/07/2018);2013091150;-;INDEFERIDO
1;ECT2414;ELETRICIDADE APLICADA;02B;1658061-5;24T56 5T12 (19/02/2018 - 08/04/2018),  24T56 (09/04/2018 - 16/06/2018);2015091613;3.00;REPROVADO
1;ELE2715.0;CIRCUITOS DIGITAIS - TEORIA;2;2566657-8;2T56;2013091300;2.00;REPROVADO POR MÉDIA E POR FALTAS
1;ECT1560;FUNDAMENTOS EM DESENVOLVIMENTO SUSTENTÁVEL;1;1615358-0;5N12 (19/02/2018 - 07/07/2018);2013064036;8.60;APROVADO
1;ECT2101;PRÉ-CÁLCULO;7;3550015-0;246T12 (19/03/2018 - 15/06/2018);2016013578;-;INDEFERIDO
1;DCA0203;ELETRÔNICA;01A;1149567-9;3T3456 5T56;2015013591;6.20;APROVADO POR NOTA
1;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;4;1051570-6;4N12 (19/02/2018 - 07/07/2018);20170118261;-;CANCELADO
1;CIV1302;HIDRÁULICA PARA ENGENHARIA AMBIENTAL;1;1222082-7;35T56;2013081091;-;INDEFERIDO
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05B;1170845-1;6T56  35N12 (19/02/2018 - 07/07/2018);20160142746;1.00;REPROVADO POR MÉDIA E POR FALTAS
1;CIV1206;MICROBIOLOGIA AMBIENTAL;1;1764855-8;5M3456 (19/02/2018 - 07/07/2018);2015016038;7.30;APROVADO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;1;1894891-1;35T12 (19/02/2018 - 07/07/2018);2013046940;-;INDEFERIDO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;6;1879244-0;36N12 (19/02/2018 - 07/07/2018);20160158559;5.40;APROVADO POR NOTA
1;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;2;1717472-6;35T56 (19/02/2018 - 07/07/2018);2016013353;6.30;APROVADO POR NOTA
1;ECT2202;ÁLGEBRA LINEAR;4;2565098-1;46N34 (19/02/2018 - 07/07/2018);2016019114;6.00;APROVADO POR NOTA
1;ECT2301;CÁLCULO III;4;2141197-4;46N12 (19/02/2018 - 07/07/2018);20170037575;0.00;CANCELADO
1;MEC1604;MECÂNICA DOS SÓLIDOS II;2;1338331-2;24N34 (19/02/2018 - 07/07/2018);2015011855;2.50;REPROVADO
1;ECT2301;CÁLCULO III;4;2141197-4;46N12 (19/02/2018 - 07/07/2018);2014066680;4.10;REPROVADO
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;4;1672409-9;24N34 (19/02/2018 - 07/07/2018);20170035875;8.40;APROVADO
1;DCO1007;CIRCUITOS PARA COMUNICAÇÕES;1;2524053-8;35N12;2010042107;0.90;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;3;2913810-0;35T56 (19/02/2018 - 07/07/2018);20160143378;2.00;REPROVADO
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;1;1753123-5;46T56 (19/02/2018 - 07/07/2018);20170133277;2.20;REPROVADO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;6;1879244-0;36N12 (19/02/2018 - 07/07/2018);20170139270;6.40;APROVADO POR NOTA
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;5;1242299-3;2N34 (19/02/2018 - 07/07/2018);20170118619;-;DESISTENCIA
1;DCA0118;PROCESSAMENTO DIGITAL DE SINAIS;2;1543191-8;24T34;2014066760;0.60;REPROVADO
1;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;5;1148551-7;4N12 (19/02/2018 - 07/07/2018);20170042833;5.10;APROVADO POR NOTA
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;5;1753067-1;46N12 (19/02/2018 - 07/07/2018);20170039838;2.20;REPROVADO
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05D;4687943-1,1170845-1;7T12  35N12 (19/02/2018 - 07/07/2018);20170036890;8.70;APROVADO
1;ECT1552;INSTITUIÇÕES E SERVIÇOS TECNOLÓGICOS;1;2410576-9;35T12 (19/02/2018 - 07/07/2018);2015086865;7.50;APROVADO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;1;1894891-1;35T12 (19/02/2018 - 07/07/2018);20150125311;-;INDEFERIDO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;3;2340200-0;35N12 (19/02/2018 - 07/07/2018);2015017358;-;DESISTENCIA
1;DEB0603;SINAIS E SISTEMAS;1;3223220-1;5N12 6N34;2015092773;5.20;APROVADO POR NOTA
1;ECT2201;CÁLCULO II;2;2998751-4;46T34 (19/02/2018 - 07/07/2018);20170036550;5.20;APROVADO POR NOTA
1;ECT2201;CÁLCULO II;3;2583622-8;46T12 (19/02/2018 - 07/07/2018);20170148832;-;INDEFERIDO
1;ECT2414;ELETRICIDADE APLICADA;02A;1658061-5;24T56 3T34 (19/02/2018 - 08/04/2018),  24T56 (09/04/2018 - 16/06/2018);2015017278;3.90;REPROVADO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;1;1894891-1;35T12 (19/02/2018 - 07/07/2018);2016013934;6.20;APROVADO POR NOTA
1;ECT2201;CÁLCULO II;4;1680333-9;46N12 (19/02/2018 - 07/07/2018);2015090465;-;CANCELADO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;6;1648476-4;35T56 (19/02/2018 - 07/07/2018);20170040418;9.10;APROVADO
1;ECT2301;CÁLCULO III;1;2352793-7;46M34 (19/02/2018 - 07/07/2018);20170042314;-;DESISTENCIA
1;CIV1205;QUALIDADE DA ÁGUA;1;2326351-4;36M34;2015096137;7.10;APROVADO
1;ECT2104;QUÍMICA GERAL;05D;1255011-8;7T34  25N34 (19/02/2018 - 07/07/2018);2016053644;-;CANCELADO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;1;1648476-4;35T34 (19/02/2018 - 07/07/2018);20170043296;6.80;APROVADO POR NOTA
1;DCA0103;ANALISE DE SINAIS E SISTEMAS;1;347052-2;246M34;2016019571;-;INDEFERIDO
1;CIV1105;ECOLOGIA APLICADA À ENGENHARIA AMBIENTAL;1;1177742-9;24T34;2013021496;-;CANCELADO
1;CIV1303;SANEAMENTO AMBIENTAL;1;2326351-4;35T34;2012925382;7.20;APROVADO
1;ECT2401;COMPUTAÇÃO NUMÉRICA;04A;2614800-7,2757086-1;35N12 (19/02/2018 - 07/04/2018),  2T12  35N12 (08/04/2018 - 07/07/2018);2014096787;0.40;REPROVADO
1;ECT2701;INTERNET DAS COISAS;1;1763991-5;5T34 (19/02/2018 - 07/07/2018);2013090662;-;INDEFERIDO
1;ECT2202;ÁLGEBRA LINEAR;5;2565098-1;46N12 (19/02/2018 - 07/07/2018);2014098502;5.20;APROVADO POR NOTA
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;6;1879244-0;36N12 (19/02/2018 - 07/07/2018);20170183410;0.00;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;1;1319338-6;2M34 (19/02/2018 - 07/07/2018);20170033816;8.90;APROVADO
1;FPE0087;LÍNGUA BRASILEIRA DE SINAIS - LIBRAS;14;2646318-2;6T1234 (19/02/2018 - 07/07/2018);2015095176;-;INDEFERIDO
1;IMD1003;GEOMETRIA EUCLIDIANA;8;1495851-3,4857233-2;2M56 (19/02/2018 - 07/07/2018);20180001487;-;INDEFERIDO
1;ECT2103;CÁLCULO I;6;1671983-4;2356N34 (30/04/2018 - 07/07/2018);20170040857;0.20;REPROVADO
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;03B;2836616-8,2993322-8;46M34  2T56 (19/02/2018 - 07/07/2018);20160159144;-;INDEFERIDO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;04B;2312423-9;3T56  35N34 (19/02/2018 - 16/06/2018);20170117943;8.40;APROVADO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;6;1648476-4;35T56 (19/02/2018 - 07/07/2018);20150127110;0.50;REPROVADO
1;MEC1608;MÁQUINAS DE FLUXO;1;349104-0;35T12 (19/02/2018 - 07/07/2018);2013018249;-;INDEFERIDO
1;MEC1602;SISTEMAS TÉRMICOS II;2;1647050-0;24T56 (19/02/2018 - 07/07/2018);2014085157;5.00;APROVADO POR NOTA
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;3;2913810-0;35T56 (19/02/2018 - 07/07/2018);2015094876;1.30;CANCELADO
1;CAC1103;METEOROLOGIA E CLIMATOLOGIA;2;2276514-1;35T12;2014025186;9.70;APROVADO
1;ECT2201;CÁLCULO II;3;2583622-8;46T12 (19/02/2018 - 07/07/2018);20170039112;5.50;APROVADO POR NOTA
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;4;2410576-9,1753896-5;46N34 (19/02/2018 - 07/07/2018);20160146351;5.70;APROVADO POR NOTA
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;3;1319338-6;4M56 (19/02/2018 - 07/07/2018);20170044210;8.80;APROVADO
1;ECT2416;EXPRESSÃO GRÁFICA;03B;2266607-1,1321426-0;35M12 (19/02/2018 - 27/05/2018), 35M12 (28/05/2018 - 07/07/2018);20160147967;5.90;APROVADO POR NOTA
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;05D;2312423-9;7T34  35N12 (19/02/2018 - 16/06/2018);20170138756;6.40;APROVADO POR NOTA
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;1;1753123-5;46T56 (19/02/2018 - 07/07/2018);20170011130;0.00;REPROVADO
1;MEC1509;METROLOGIA INDUSTRIAL;1;1792681-7;35M1234 (03/05/2018 - 07/07/2018);2015095158;8.30;APROVADO
1;ECT2202;ÁLGEBRA LINEAR;5;2565098-1;46N12 (19/02/2018 - 07/07/2018);20170137660;-;INDEFERIDO
1;ECT2401;COMPUTAÇÃO NUMÉRICA;03B;2757086-1,2614800-7;35N34 (19/02/2018 - 07/04/2018),  6T56  35N34 (08/04/2018 - 07/07/2018);2016010736;9.20;APROVADO
1;ECT2412;MECÂNICA DOS SÓLIDOS;1;2087565-9;35T56 (19/02/2018 - 07/07/2018);20150131829;-;INDEFERIDO
1;ECT2413;MECÂNICA DOS FLUIDOS;2;2391566-0;24T34 (19/02/2018 - 07/07/2018);2015014810;5.00;APROVADO POR NOTA
1;ECT2412;MECÂNICA DOS SÓLIDOS;3;1752508-1,2087565-9;35N12 (19/02/2018 - 07/07/2018);2013023820;2.30;REPROVADO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;2;1354851-6;35T34 (19/02/2018 - 07/07/2018);20170149419;7.80;APROVADO
1;MEC1608;MÁQUINAS DE FLUXO;2;349104-0;24N12 (19/02/2018 - 07/07/2018);20150125670;-;INDEFERIDO
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;6;1319338-6;2N34 (19/02/2018 - 07/07/2018);20170148832;1.30;CANCELADO
1;ICE1001;NEUROBIOLOGIA CELULAR;1;1698305-1,2183828-5;24M234 (16/04/2018 - 04/07/2018);2013071442;-;CANCELADO
1;ECT2301;CÁLCULO III;1;2352793-7;46M34 (19/02/2018 - 07/07/2018);2013077606;0.00;REPROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;01C;2459504-9,1763991-5;5M56  24T12 (19/02/2018 - 16/06/2018);20170137801;5.30;APROVADO POR NOTA
1;CIV1305;LIMNOLOGIA;1;1764855-8;4T56 6T12;2015010830;7.80;APROVADO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;6;1648476-4;35T56 (19/02/2018 - 07/07/2018);2015013715;2.20;REPROVADO
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;03B;2254759-4,3057895-9;24T56 (19/02/2018 - 25/02/2018), 7M34  24T56 (26/02/2018 - 20/04/2018),  24T56 (21/04/2018 - 09/06/2018);2015094670;5.60;APROVADO POR NOTA
1;ECT2416;EXPRESSÃO GRÁFICA;03A;1321426-0,2266607-1;35M12 (19/02/2018 - 27/05/2018), 35M12 (28/05/2018 - 07/07/2018);20160142595;-;DESISTENCIA
1;ECT2103;CÁLCULO I;6;1671983-4;2356N34 (30/04/2018 - 07/07/2018);20160142755;-;CANCELADO
1;ECT2201;CÁLCULO II;1;2583622-8;46T34 (19/02/2018 - 07/07/2018);2014056843;1.80;CANCELADO
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;1;1753123-5;46T56 (19/02/2018 - 07/07/2018);20170137919;1.50;REPROVADO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;5;2550037-8;35N34 (19/02/2018 - 07/07/2018);20160142405;1.50;REPROVADO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;6;1648476-4;35T56 (19/02/2018 - 07/07/2018);20170033834;7.20;APROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;04B;2312423-9;3T56  35N34 (19/02/2018 - 16/06/2018);2016091420;-;CANCELADO
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;2;1242299-3;2M12 (19/02/2018 - 07/07/2018);20170034976;8.20;APROVADO
1;DCA0107;SISTEMAS DE TRANSMISSAO DE DADOS;1;6347003-1;35T12;20160001247;0.90;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2415;EQUAÇÕES DIFERENCIAIS;1;1672787-0;24T56 6T3456 (30/04/2018 - 07/07/2018);2014057116;8.00;APROVADO
1;ECT2414;ELETRICIDADE APLICADA;03D;1569480-3;7M34  46N12 (19/02/2018 - 08/04/2018),  46N12 (09/04/2018 - 16/06/2018);2014057072;5.40;APROVADO POR NOTA
1;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;6;1148551-7;4N34 (19/02/2018 - 07/07/2018);20180000452;1.30;REPROVADO
1;MEC1505;CAD PARA ENGENHARIA I;3;3357809-7;35M1234 (19/02/2018 - 26/04/2018);2016014332;6.50;APROVADO POR NOTA
1;MEC1602;SISTEMAS TÉRMICOS II;3;1647050-0;35N12 (19/02/2018 - 07/07/2018);2016022657;-;INDEFERIDO
1;CIV1302;HIDRÁULICA PARA ENGENHARIA AMBIENTAL;1;1222082-7;35T56;2013021979;-;INDEFERIDO
1;ECT2413;MECÂNICA DOS FLUIDOS;1;2524058-9;24T12 (19/02/2018 - 07/07/2018);20160107765;-;TRANCADO
1;ECT2201;CÁLCULO II;3;2583622-8;46T12 (19/02/2018 - 07/07/2018);20170039373;1.30;REPROVADO
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;2;1755308-5;2M34 (19/02/2018 - 07/07/2018);20170041531;5.70;APROVADO POR NOTA
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;5;1242299-3;2N34 (19/02/2018 - 07/07/2018);20170147441;7.20;APROVADO
1;DEB0604;BASES CINESIOLÓGICAS DO MOVIMENTO HUMANO;1;4099026-7;56N34;2014026423;-;CANCELADO
1;ECT1563;POLÍTICA, PLANEJAMENTO E GESTÃO EM SANEAMENTO;1;1615358-0;35T56  3N12 (19/02/2018 - 07/07/2018);2010038843;7.30;APROVADO
1;ECT2103;CÁLCULO I;3;2196137-1;2356M56 (30/04/2018 - 07/07/2018);20170183232;-;INDEFERIDO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;2;1354851-6;35T34 (19/02/2018 - 07/07/2018);2016018458;6.70;APROVADO POR NOTA
1;ECT2202;ÁLGEBRA LINEAR;5;2565098-1;46N12 (19/02/2018 - 07/07/2018);2015015738;0.00;REPROVADO
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;4;1242299-3;2N12 (19/02/2018 - 07/07/2018);2013071077;6.80;APROVADO POR NOTA
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;5;1672409-9;24N12 (19/02/2018 - 07/07/2018);20160108682;7.00;APROVADO
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;3;1753896-5,2410576-9;24T34 (19/02/2018 - 07/07/2018);20170041916;2.30;REPROVADO
1;ECT2201;CÁLCULO II;4;1680333-9;46N12 (19/02/2018 - 07/07/2018);20160152116;-;INDEFERIDO
1;DCA0100;MATEMATICA DISCRETA;1;1149639-0;35M56;2015016575;-;CANCELADO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;4;2550037-8;35N12 (19/02/2018 - 07/07/2018);20170038035;3.70;REPROVADO
1;ECT2103;CÁLCULO I;5;1671983-4;2356N12 (30/04/2018 - 07/07/2018);2015013090;-;INDEFERIDO
