,matricula,media,min,max,QuantDisciCursadas,quantAprovado,quantReprovado,carga_total,ano,AnoIngresso,AnosMatriculado,codigo,situacao
20297,20170138952,6.866666666666667,5.5,9.1,6,6.0,0.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20298,20170138952,6.866666666666667,5.5,9.1,6,6.0,0.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20299,20170138952,6.866666666666667,5.5,9.1,6,6.0,0.0,330,2017.2,2017.0,0,ECT2201,APROVADO
20300,20170138952,6.866666666666667,5.5,9.1,6,6.0,0.0,330,2017.2,2017.0,0,ECT2203,APROVADO
20301,20170138961,5.233333333333333,1.9,6.7,6,5.0,1.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20302,20170138961,5.233333333333333,1.9,6.7,6,5.0,1.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20304,20170138961,5.233333333333333,1.9,6.7,6,5.0,1.0,330,2017.2,2017.0,0,ECT2204,REPROVADO
20305,20170138961,5.233333333333333,1.9,6.7,6,5.0,1.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20306,20170138980,6.066666666666666,5.1,7.4,6,6.0,0.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20307,20170138980,6.066666666666666,5.1,7.4,6,6.0,0.0,330,2017.2,2017.0,0,ECT2203,APROVADO
20308,20170138980,6.066666666666666,5.1,7.4,6,6.0,0.0,330,2017.2,2017.0,0,ECT2201,REPROVADO
20309,20170138980,6.066666666666666,5.1,7.4,6,6.0,0.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20310,20170138980,6.066666666666666,5.1,7.4,6,6.0,0.0,330,2017.2,2017.0,0,ECT2204,REPROVADO
20311,20170138980,6.066666666666666,5.1,7.4,6,6.0,0.0,330,2017.2,2017.0,0,ECT2202,REPROVADO
20312,20170139000,4.783333333333334,2.0,7.1,6,4.0,2.0,330,2017.2,2017.0,0,ECT2205,REPROVADO
20313,20170139000,4.783333333333334,2.0,7.1,6,4.0,2.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20314,20170139000,4.783333333333334,2.0,7.1,6,4.0,2.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20317,20170139065,4.416666666666667,1.4,6.8,6,4.0,2.0,330,2017.2,2017.0,0,ECT2305,APROVADO
20319,20170139065,4.416666666666667,1.4,6.8,6,4.0,2.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20320,20170139083,6.316666666666666,5.1,8.6,6,6.0,0.0,330,2017.2,2017.0,0,ECT2202,APROVADO
20321,20170139083,6.316666666666666,5.1,8.6,6,6.0,0.0,330,2017.2,2017.0,0,ECT2204,APROVADO
20322,20170139083,6.316666666666666,5.1,8.6,6,6.0,0.0,330,2017.2,2017.0,0,ECT2206,APROVADO
20323,20170139083,6.316666666666666,5.1,8.6,6,6.0,0.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20324,20170139083,6.316666666666666,5.1,8.6,6,6.0,0.0,330,2017.2,2017.0,0,ECT2205,REPROVADO
20325,20170139083,6.316666666666666,5.1,8.6,6,6.0,0.0,330,2017.2,2017.0,0,ECT2305,APROVADO
20326,20170139109,2.0166666666666666,0.0,5.7,6,2.0,4.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20329,20170139118,3.6666666666666665,0.0,7.5,6,2.0,4.0,330,2017.2,2017.0,0,ECT2305,REPROVADO
20335,20170139145,3.65,1.0,6.3,6,3.0,3.0,330,2017.2,2017.0,0,ECT2205,REPROVADO
20337,20170139145,3.65,1.0,6.3,6,3.0,3.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20340,20170139145,3.65,1.0,6.3,6,3.0,3.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20341,20170139154,7.483333333333332,5.7,9.1,6,6.0,0.0,330,2017.2,2017.0,0,ECT2305,APROVADO
20342,20170139207,4.633333333333334,0.8,7.0,6,4.0,2.0,330,2017.2,2017.0,0,ECT2204,REPROVADO
20343,20170139207,4.633333333333334,0.8,7.0,6,4.0,2.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20345,20170139207,4.633333333333334,0.8,7.0,6,4.0,2.0,330,2017.2,2017.0,0,ECT2203,APROVADO
20346,20170139207,4.633333333333334,0.8,7.0,6,4.0,2.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20348,20170139216,6.266666666666667,5.0,7.3,6,6.0,0.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20349,20170139216,6.266666666666667,5.0,7.3,6,6.0,0.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20350,20170139216,6.266666666666667,5.0,7.3,6,6.0,0.0,330,2017.2,2017.0,0,ECT2202,APROVADO
20351,20170139216,6.266666666666667,5.0,7.3,6,6.0,0.0,330,2017.2,2017.0,0,ECT2201,REPROVADO
20352,20170139216,6.266666666666667,5.0,7.3,6,6.0,0.0,330,2017.2,2017.0,0,ECT2203,APROVADO
20353,20170139216,6.266666666666667,5.0,7.3,6,6.0,0.0,330,2017.2,2017.0,0,ECT2204,APROVADO
20354,20170139234,4.883333333333334,2.7,5.9,6,5.0,1.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20356,20170139234,4.883333333333334,2.7,5.9,6,5.0,1.0,330,2017.2,2017.0,0,ECT2205,REPROVADO
20357,20170139234,4.883333333333334,2.7,5.9,6,5.0,1.0,330,2017.2,2017.0,0,ECT2305,APROVADO
20358,20170139243,5.333333333333333,2.2,8.7,6,4.0,2.0,330,2017.2,2017.0,0,ECT2204,REPROVADO
20359,20170139243,5.333333333333333,2.2,8.7,6,4.0,2.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20361,20170139243,5.333333333333333,2.2,8.7,6,4.0,2.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20362,20170139243,5.333333333333333,2.2,8.7,6,4.0,2.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20365,20170139252,2.8833333333333333,0.4,5.8,6,1.0,5.0,330,2017.2,2017.0,0,ECT2205,REPROVADO
20367,20170139252,2.8833333333333333,0.4,5.8,6,1.0,5.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20368,20170139252,2.8833333333333333,0.4,5.8,6,1.0,5.0,330,2017.2,2017.0,0,ECT2206,REPROVADO
20369,20170139252,2.8833333333333333,0.4,5.8,6,1.0,5.0,330,2017.2,2017.0,0,ECT2305,APROVADO
20370,20170139261,6.050000000000001,5.2,7.1,4,4.0,0.0,225,2017.2,2017.0,0,ECT2402,APROVADO
20371,20170139261,6.050000000000001,5.2,7.1,4,4.0,0.0,225,2017.2,2017.0,0,ECT2416,APROVADO
20372,20170139261,6.050000000000001,5.2,7.1,4,4.0,0.0,225,2017.2,2017.0,0,ECT2413,REPROVADO
20373,20170139261,6.050000000000001,5.2,7.1,4,4.0,0.0,225,2017.2,2017.0,0,ECT2403,APROVADO
20374,20170139270,5.433333333333333,4.0,6.1,6,5.0,1.0,330,2017.2,2017.0,0,ECT2302,REPROVADO
20375,20170139270,5.433333333333333,4.0,6.1,6,5.0,1.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20376,20170139270,5.433333333333333,4.0,6.1,6,5.0,1.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20377,20170139270,5.433333333333333,4.0,6.1,6,5.0,1.0,330,2017.2,2017.0,0,ECT2206,APROVADO
20379,20170139270,5.433333333333333,4.0,6.1,6,5.0,1.0,330,2017.2,2017.0,0,ECT2204,REPROVADO
20380,20170139299,3.4,0.0,6.0,4,1.0,3.0,210,2017.2,2017.0,0,ECT2205,REPROVADO
20381,20170139299,3.4,0.0,6.0,4,1.0,3.0,210,2017.2,2017.0,0,ECT2206,REPROVADO
20382,20170139299,3.4,0.0,6.0,4,1.0,3.0,210,2017.2,2017.0,0,ECT2302,APROVADO
20383,20170139305,6.8,6.3,7.4,3,3.0,0.0,150,2017.2,2017.0,0,ECT2305,APROVADO
20384,20170139305,6.8,6.3,7.4,3,3.0,0.0,150,2017.2,2017.0,0,ECT2203,APROVADO
20385,20170139305,6.8,6.3,7.4,3,3.0,0.0,150,2017.2,2017.0,0,ECT2205,APROVADO
20386,20170139305,6.8,6.3,7.4,3,3.0,0.0,150,2017.2,2017.0,0,ECT2402,APROVADO
20387,20170139305,6.8,6.3,7.4,3,3.0,0.0,150,2017.2,2017.0,0,ECT2306,APROVADO
20388,20170139305,6.8,6.3,7.4,3,3.0,0.0,150,2017.2,2017.0,0,ECT2415,REPROVADO
20389,20170139323,4.883333333333333,1.4,7.0,6,5.0,1.0,330,2017.2,2017.0,0,ECT2205,REPROVADO
20390,20170139323,4.883333333333333,1.4,7.0,6,5.0,1.0,330,2017.2,2017.0,0,ECT2204,REPROVADO
20391,20170139323,4.883333333333333,1.4,7.0,6,5.0,1.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20392,20170139323,4.883333333333333,1.4,7.0,6,5.0,1.0,330,2017.2,2017.0,0,ECT2202,REPROVADO
20394,20170139323,4.883333333333333,1.4,7.0,6,5.0,1.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20396,20170139332,3.766666666666667,1.1,7.0,6,3.0,3.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20398,20170139332,3.766666666666667,1.1,7.0,6,3.0,3.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20400,20170139350,5.65,0.5,9.4,4,3.0,1.0,210,2017.2,2017.0,0,ECT2303,APROVADO
20401,20170139350,5.65,0.5,9.4,4,3.0,1.0,210,2017.2,2017.0,0,ECT2416,APROVADO
20403,20170139397,6.033333333333334,5.0,7.0,6,6.0,0.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20404,20170139397,6.033333333333334,5.0,7.0,6,6.0,0.0,330,2017.2,2017.0,0,ECT2204,REPROVADO
20405,20170139397,6.033333333333334,5.0,7.0,6,6.0,0.0,330,2017.2,2017.0,0,ECT2202,APROVADO
20406,20170139397,6.033333333333334,5.0,7.0,6,6.0,0.0,330,2017.2,2017.0,0,ECT2201,REPROVADO
20407,20170139397,6.033333333333334,5.0,7.0,6,6.0,0.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20408,20170139397,6.033333333333334,5.0,7.0,6,6.0,0.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20409,20170139421,3.85,0.8,6.9,2,1.0,1.0,90,2017.2,2017.0,0,ECT2205,APROVADO
20410,20170139421,3.85,0.8,6.9,2,1.0,1.0,90,2017.2,2017.0,0,ECT2206,APROVADO
20411,20170139440,2.5666666666666664,0.1,7.7,6,2.0,4.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20415,20170139440,2.5666666666666664,0.1,7.7,6,2.0,4.0,330,2017.2,2017.0,0,ECT2206,REPROVADO
20419,20170139459,3.4000000000000004,0.9,6.5,6,2.0,4.0,330,2017.2,2017.0,0,ECT2205,REPROVADO
20422,20170139468,6.860000000000001,5.0,7.7,5,5.0,0.0,210,2017.2,2017.0,0,ECT2205,APROVADO
20423,20170139468,6.860000000000001,5.0,7.7,5,5.0,0.0,210,2017.2,2017.0,0,ECT2305,APROVADO
20424,20170139468,6.860000000000001,5.0,7.7,5,5.0,0.0,210,2017.2,2017.0,0,ECT2206,APROVADO
20425,20170139468,6.860000000000001,5.0,7.7,5,5.0,0.0,210,2017.2,2017.0,0,ECT2307,APROVADO
20426,20170139468,6.860000000000001,5.0,7.7,5,5.0,0.0,210,2017.2,2017.0,0,ECT2303,REPROVADO
20427,20170139468,6.860000000000001,5.0,7.7,5,5.0,0.0,210,2017.2,2017.0,0,ECT2301,APROVADO
20428,20170139486,6.466666666666666,5.6,8.2,6,6.0,0.0,330,2017.2,2017.0,0,ECT2204,APROVADO
20429,20170139486,6.466666666666666,5.6,8.2,6,6.0,0.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20430,20170139486,6.466666666666666,5.6,8.2,6,6.0,0.0,330,2017.2,2017.0,0,ECT2203,APROVADO
20431,20170139486,6.466666666666666,5.6,8.2,6,6.0,0.0,330,2017.2,2017.0,0,ECT2202,APROVADO
20432,20170139486,6.466666666666666,5.6,8.2,6,6.0,0.0,330,2017.2,2017.0,0,ECT2201,REPROVADO
20433,20170139486,6.466666666666666,5.6,8.2,6,6.0,0.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20434,20170139495,5.266666666666667,3.5,7.2,6,4.0,2.0,330,2017.2,2017.0,0,ECT2205,REPROVADO
20435,20170139495,5.266666666666667,3.5,7.2,6,4.0,2.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20437,20170139495,5.266666666666667,3.5,7.2,6,4.0,2.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20438,20170139495,5.266666666666667,3.5,7.2,6,4.0,2.0,330,2017.2,2017.0,0,ECT2204,REPROVADO
20439,20170139495,5.266666666666667,3.5,7.2,6,4.0,2.0,330,2017.2,2017.0,0,ECT2201,REPROVADO
20440,20170139501,6.033333333333334,0.8,8.4,6,5.0,1.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20441,20170139501,6.033333333333334,0.8,8.4,6,5.0,1.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20442,20170139501,6.033333333333334,0.8,8.4,6,5.0,1.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20444,20170139510,5.466666666666666,3.8,6.9,6,5.0,1.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20445,20170139510,5.466666666666666,3.8,6.9,6,5.0,1.0,330,2017.2,2017.0,0,ECT2205,REPROVADO
20446,20170139510,5.466666666666666,3.8,6.9,6,5.0,1.0,330,2017.2,2017.0,0,ECT2305,APROVADO
20447,20170139510,5.466666666666666,3.8,6.9,6,5.0,1.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20448,20170139510,5.466666666666666,3.8,6.9,6,5.0,1.0,330,2017.2,2017.0,0,ECT2204,REPROVADO
20450,20170139520,6.25,2.6,8.0,6,5.0,1.0,390,2017.2,2017.0,0,ECT2202,REPROVADO
20451,20170139520,6.25,2.6,8.0,6,5.0,1.0,390,2017.2,2017.0,0,ECT2204,APROVADO
20452,20170139520,6.25,2.6,8.0,6,5.0,1.0,390,2017.2,2017.0,0,ECT2303,APROVADO
20453,20170139520,6.25,2.6,8.0,6,5.0,1.0,390,2017.2,2017.0,0,ECT2207,APROVADO
20454,20170139520,6.25,2.6,8.0,6,5.0,1.0,390,2017.2,2017.0,0,ECT2201,REPROVADO
20455,20170139539,7.6000000000000005,7.0,9.4,6,6.0,0.0,330,2017.2,2017.0,0,ECT2202,APROVADO
20456,20170139539,7.6000000000000005,7.0,9.4,6,6.0,0.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20457,20170139539,7.6000000000000005,7.0,9.4,6,6.0,0.0,330,2017.2,2017.0,0,ECT2203,APROVADO
20458,20170139539,7.6000000000000005,7.0,9.4,6,6.0,0.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20459,20170139539,7.6000000000000005,7.0,9.4,6,6.0,0.0,330,2017.2,2017.0,0,ECT2204,APROVADO
20460,20170139539,7.6000000000000005,7.0,9.4,6,6.0,0.0,330,2017.2,2017.0,0,ECT2201,REPROVADO
20461,20170139548,5.916666666666667,2.6,8.0,6,5.0,1.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20462,20170139548,5.916666666666667,2.6,8.0,6,5.0,1.0,330,2017.2,2017.0,0,ECT2203,APROVADO
20463,20170139548,5.916666666666667,2.6,8.0,6,5.0,1.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20464,20170139548,5.916666666666667,2.6,8.0,6,5.0,1.0,330,2017.2,2017.0,0,ECT2305,APROVADO
20465,20170139548,5.916666666666667,2.6,8.0,6,5.0,1.0,330,2017.2,2017.0,0,ECT2204,APROVADO
20467,20170139566,4.283333333333334,0.0,7.1,6,3.0,3.0,330,2017.2,2017.0,0,ECT2205,REPROVADO
20469,20170139566,4.283333333333334,0.0,7.1,6,3.0,3.0,330,2017.2,2017.0,0,ECT2206,REPROVADO
20471,20170139566,4.283333333333334,0.0,7.1,6,3.0,3.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20472,20170139575,5.383333333333334,2.0,8.0,6,5.0,1.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20473,20170139575,5.383333333333334,2.0,8.0,6,5.0,1.0,330,2017.2,2017.0,0,ECT2203,APROVADO
20474,20170139575,5.383333333333334,2.0,8.0,6,5.0,1.0,330,2017.2,2017.0,0,ECT2305,APROVADO
20476,20170139575,5.383333333333334,2.0,8.0,6,5.0,1.0,330,2017.2,2017.0,0,ECT2204,REPROVADO
20477,20170146909,2.775,0.0,6.6,4,1.0,3.0,240,2017.2,2017.0,0,ECT2305,APROVADO
20478,20170146909,2.775,0.0,6.6,4,1.0,3.0,240,2017.2,2017.0,0,ECT2303,APROVADO
20480,20170146909,2.775,0.0,6.6,4,1.0,3.0,240,2017.2,2017.0,0,ECT2302,APROVADO
20481,20170147263,3.3333333333333335,0.0,5.5,6,3.0,3.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20482,20170147263,3.3333333333333335,0.0,5.5,6,3.0,3.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20485,20170147272,4.283333333333334,1.6,6.7,6,3.0,3.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20486,20170147272,4.283333333333334,1.6,6.7,6,3.0,3.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20488,20170147272,4.283333333333334,1.6,6.7,6,3.0,3.0,330,2017.2,2017.0,0,ECT2203,APROVADO
20489,20170147272,4.283333333333334,1.6,6.7,6,3.0,3.0,330,2017.2,2017.0,0,ECT2206,REPROVADO
20490,20170147272,4.283333333333334,1.6,6.7,6,3.0,3.0,330,2017.2,2017.0,0,ECT2305,APROVADO
20493,20170147281,4.016666666666667,1.1,7.3,6,3.0,3.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20494,20170147281,4.016666666666667,1.1,7.3,6,3.0,3.0,330,2017.2,2017.0,0,ECT2206,APROVADO
20496,20170147290,5.183333333333334,2.7,8.0,6,3.0,3.0,330,2017.2,2017.0,0,ECT2206,APROVADO
20497,20170147290,5.183333333333334,2.7,8.0,6,3.0,3.0,330,2017.2,2017.0,0,ECT2203,APROVADO
20498,20170147290,5.183333333333334,2.7,8.0,6,3.0,3.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20501,20170147307,5.383333333333333,1.0,7.6,6,5.0,1.0,330,2017.2,2017.0,0,ECT2206,REPROVADO
20502,20170147307,5.383333333333333,1.0,7.6,6,5.0,1.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20503,20170147307,5.383333333333333,1.0,7.6,6,5.0,1.0,330,2017.2,2017.0,0,ECT2201,REPROVADO
20504,20170147307,5.383333333333333,1.0,7.6,6,5.0,1.0,330,2017.2,2017.0,0,ECT2202,REPROVADO
20506,20170147316,4.95,1.7,6.7,6,4.0,2.0,330,2017.2,2017.0,0,ECT2203,APROVADO
20507,20170147316,4.95,1.7,6.7,6,4.0,2.0,330,2017.2,2017.0,0,ECT2305,APROVADO
20508,20170147316,4.95,1.7,6.7,6,4.0,2.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20509,20170147316,4.95,1.7,6.7,6,4.0,2.0,330,2017.2,2017.0,0,ECT2202,APROVADO
20510,20170147316,4.95,1.7,6.7,6,4.0,2.0,330,2017.2,2017.0,0,ECT2206,APROVADO
20512,20170147325,2.6,0.0,5.1,6,1.0,5.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20515,20170147334,5.516666666666667,2.8,7.6,6,4.0,2.0,330,2017.2,2017.0,0,ECT2203,APROVADO
20516,20170147334,5.516666666666667,2.8,7.6,6,4.0,2.0,330,2017.2,2017.0,0,ECT2206,REPROVADO
20518,20170147334,5.516666666666667,2.8,7.6,6,4.0,2.0,330,2017.2,2017.0,0,ECT2204,REPROVADO
20519,20170147334,5.516666666666667,2.8,7.6,6,4.0,2.0,330,2017.2,2017.0,0,ECT2305,APROVADO
20520,20170147334,5.516666666666667,2.8,7.6,6,4.0,2.0,330,2017.2,2017.0,0,ECT2207,REPROVADO
20522,20170147334,5.516666666666667,2.8,7.6,6,4.0,2.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20525,20170147352,4.000000000000001,0.0,5.4,6,4.0,2.0,330,2017.2,2017.0,0,ECT2206,REPROVADO
20526,20170147352,4.000000000000001,0.0,5.4,6,4.0,2.0,330,2017.2,2017.0,0,ECT2203,APROVADO
20527,20170147352,4.000000000000001,0.0,5.4,6,4.0,2.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20528,20170147352,4.000000000000001,0.0,5.4,6,4.0,2.0,330,2017.2,2017.0,0,ECT2202,REPROVADO
20532,20170147361,4.716666666666666,0.3,6.8,6,4.0,2.0,330,2017.2,2017.0,0,ECT2205,REPROVADO
20533,20170147361,4.716666666666666,0.3,6.8,6,4.0,2.0,330,2017.2,2017.0,0,ECT2203,APROVADO
20534,20170147361,4.716666666666666,0.3,6.8,6,4.0,2.0,330,2017.2,2017.0,0,ECT2305,APROVADO
20535,20170147361,4.716666666666666,0.3,6.8,6,4.0,2.0,330,2017.2,2017.0,0,ECT2206,APROVADO
20536,20170147370,4.633333333333333,3.0,6.2,6,3.0,3.0,330,2017.2,2017.0,0,ECT2206,REPROVADO
20537,20170147370,4.633333333333333,3.0,6.2,6,3.0,3.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20539,20170147370,4.633333333333333,3.0,6.2,6,3.0,3.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20541,20170147370,4.633333333333333,3.0,6.2,6,3.0,3.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20543,20170147399,5.716666666666666,1.7,7.2,6,5.0,1.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20544,20170147399,5.716666666666666,1.7,7.2,6,5.0,1.0,330,2017.2,2017.0,0,ECT2206,APROVADO
20545,20170147399,5.716666666666666,1.7,7.2,6,5.0,1.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20546,20170147399,5.716666666666666,1.7,7.2,6,5.0,1.0,330,2017.2,2017.0,0,ECT2202,REPROVADO
20549,20170147405,3.983333333333333,1.1,6.0,6,2.0,4.0,330,2017.2,2017.0,0,ECT2305,APROVADO
20552,20170147414,2.35,0.0,5.2,6,1.0,5.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20554,20170147414,2.35,0.0,5.2,6,1.0,5.0,330,2017.2,2017.0,0,ECT2302,REPROVADO
20555,20170147441,6.033333333333332,1.4,7.9,6,5.0,1.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20556,20170147441,6.033333333333332,1.4,7.9,6,5.0,1.0,330,2017.2,2017.0,0,ECT2202,APROVADO
20557,20170147441,6.033333333333332,1.4,7.9,6,5.0,1.0,330,2017.2,2017.0,0,ECT2203,APROVADO
20559,20170147441,6.033333333333332,1.4,7.9,6,5.0,1.0,330,2017.2,2017.0,0,ECT2204,REPROVADO
20560,20170147441,6.033333333333332,1.4,7.9,6,5.0,1.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20564,20170147488,5.233333333333333,0.0,8.8,3,2.0,1.0,210,2017.2,2017.0,0,ECT2203,REPROVADO
20565,20170147488,5.233333333333333,0.0,8.8,3,2.0,1.0,210,2017.2,2017.0,0,ECT2302,APROVADO
20566,20170147488,5.233333333333333,0.0,8.8,3,2.0,1.0,210,2017.2,2017.0,0,ECT2202,APROVADO
20567,20170147488,5.233333333333333,0.0,8.8,3,2.0,1.0,210,2017.2,2017.0,0,ECT2206,APROVADO
20570,20170147497,5.183333333333334,3.3,7.1,6,3.0,3.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20572,20170147512,3.8666666666666667,0.5,5.2,6,3.0,3.0,330,2017.2,2017.0,0,ECT2205,REPROVADO
20573,20170147512,3.8666666666666667,0.5,5.2,6,3.0,3.0,330,2017.2,2017.0,0,ECT2305,APROVADO
20574,20170147512,3.8666666666666667,0.5,5.2,6,3.0,3.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20576,20170147512,3.8666666666666667,0.5,5.2,6,3.0,3.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20577,20170147512,3.8666666666666667,0.5,5.2,6,3.0,3.0,330,2017.2,2017.0,0,ECT2204,REPROVADO
20578,20170148242,5.95,5.2,6.7,6,6.0,0.0,330,2017.2,2017.0,0,ECT2207,REPROVADO
20579,20170148242,5.95,5.2,6.7,6,6.0,0.0,330,2017.2,2017.0,0,ECT2201,REPROVADO
20580,20170148242,5.95,5.2,6.7,6,6.0,0.0,330,2017.2,2017.0,0,ECT2204,REPROVADO
20581,20170148242,5.95,5.2,6.7,6,6.0,0.0,330,2017.2,2017.0,0,ECT2206,APROVADO
20582,20170148242,5.95,5.2,6.7,6,6.0,0.0,330,2017.2,2017.0,0,ECT2205,REPROVADO
20583,20170148242,5.95,5.2,6.7,6,6.0,0.0,330,2017.2,2017.0,0,ECT2203,REPROVADO
20584,20170148251,1.1833333333333333,0.0,5.7,6,1.0,5.0,330,2017.2,2017.0,0,ECT2205,REPROVADO
20587,20170148260,4.616666666666666,0.5,9.2,6,3.0,3.0,330,2017.2,2017.0,0,ECT2206,APROVADO
20590,20170148260,4.616666666666666,0.5,9.2,6,3.0,3.0,330,2017.2,2017.0,0,ECT2205,APROVADO
20593,20170148396,6.0,6.0,6.0,1,1.0,0.0,30,2017.2,2017.0,0,ECT2306,APROVADO
20595,20170148510,5.7,5.1,6.0,3,3.0,0.0,150,2017.2,2017.0,0,ECT2403,APROVADO
20596,20170148510,5.7,5.1,6.0,3,3.0,0.0,150,2017.2,2017.0,0,ECT2402,APROVADO
20597,20170148510,5.7,5.1,6.0,3,3.0,0.0,150,2017.2,2017.0,0,ECT2303,REPROVADO
20598,20170148618,2.4499999999999997,0.0,7.0,6,2.0,4.0,330,2017.2,2017.0,0,ECT2302,APROVADO
20599,20170148618,2.4499999999999997,0.0,7.0,6,2.0,4.0,330,2017.2,2017.0,0,ECT2202,REPROVADO
20600,20170148618,2.4499999999999997,0.0,7.0,6,2.0,4.0,330,2017.2,2017.0,0,ECT2415,REPROVADO
20602,20170148618,2.4499999999999997,0.0,7.0,6,2.0,4.0,330,2017.2,2017.0,0,ECT2412,REPROVADO
20603,20170148636,5.8,1.1,9.0,5,4.0,1.0,270,2017.2,2017.0,0,ECT2403,APROVADO
20605,20170148636,5.8,1.1,9.0,5,4.0,1.0,270,2017.2,2017.0,0,ECT2402,APROVADO
20608,20170148716,4.4,1.0,7.8,2,1.0,1.0,120,2017.2,2017.0,0,ECT2203,REPROVADO
20609,20170148716,4.4,1.0,7.8,2,1.0,1.0,120,2017.2,2017.0,0,ECT2305,APROVADO
20612,20170148752,5.25,1.2,9.9,6,4.0,2.0,390,2017.2,2017.0,0,ECT2202,APROVADO
20613,20170148752,5.25,1.2,9.9,6,4.0,2.0,390,2017.2,2017.0,0,ECT2401,REPROVADO
20614,20170148752,5.25,1.2,9.9,6,4.0,2.0,390,2017.2,2017.0,0,ECT2301,REPROVADO
20616,20170148897,5.025,2.9,8.0,4,2.0,2.0,240,2017.2,2017.0,0,ECT2414,APROVADO
20618,20170148897,5.025,2.9,8.0,4,2.0,2.0,240,2017.2,2017.0,0,ECT2413,REPROVADO
20619,20170148912,4.779999999999999,1.5,6.2,5,4.0,1.0,240,2017.2,2017.0,0,ECT2306,APROVADO
20621,20170148912,4.779999999999999,1.5,6.2,5,4.0,1.0,240,2017.2,2017.0,0,ECT2301,REPROVADO
20622,20170148912,4.779999999999999,1.5,6.2,5,4.0,1.0,240,2017.2,2017.0,0,ECT2205,APROVADO
20623,20170148912,4.779999999999999,1.5,6.2,5,4.0,1.0,240,2017.2,2017.0,0,ECT2206,APROVADO
